feature,chi2,pval,mean_spam,mean_ham,spam_minus_ham
br,9.28084051373844,0.0023156314869231262,0.0012027354370400698,2.3362375659225797e-05,0.001179373061380844
amongthe,9.280161914071073,0.0023164895174940226,0.0010670532268680089,0.0,0.0010670532268680089
11mths,9.273496717496181,0.0023249342443293452,0.0010662868480506126,0.0,0.0010662868480506126
coupon,9.239147633127324,0.002368951995941787,0.0015239685314319172,9.339167507304435e-05,0.001430576856358873
careful,9.209339612560095,0.002407835357256819,0.002135350740922136,0.0002683387081668181,0.001867012032755318
attached,9.151615866837915,0.0024849852651785266,0.00041415212061342635,0.005412128121666802,-0.004997976001053376
authenticated,9.147862410837602,0.0024900879237445897,0.0010518411418693346,0.0,0.0010518411418693346
isv,9.144883302511415,0.0024941454592623184,0.0014357022386103425,7.527540262880124e-05,0.0013604268359815412
ejaculation,9.121958905557499,0.002525593749239383,0.0010488627004205469,0.0,0.0010488627004205469
incredibly,9.081321273719828,0.002582334094967002,0.0013859496857573496,6.572854597023406e-05,0.0013202211397871156
secretly,9.063410760116565,0.002607750867291955,0.001042130707153796,0.0,0.001042130707153796
loyalty,9.0570242955895,0.0026168751818928786,0.0011640620833873261,2.1013343065258595e-05,0.0011430487403220676
2optout,9.052527348674202,0.002623319389204184,0.0010408793088046684,0.0,0.0010408793088046684
permanent,9.041282911463869,0.002639503468687458,0.0022848119806940233,0.0003261311123326177,0.0019586808683614053
castillo,9.040313015325655,0.002640904176611409,0.0010472118272313669,1.2326470202449308e-06,0.001045979180211122
patches,9.025833797188696,0.0026619047732236788,0.0011044048265452643,1.1025891125678476e-05,0.0010933789354195859
loqodentity,9.019984633273346,0.0026704363817068666,0.0010371374765175746,0.0,0.0010371374765175746
amonqthe,9.008925907731149,0.0026866426120481955,0.0010358659201714553,0.0,0.0010358659201714553
yr,8.986148252682147,0.002720337953240991,0.0021023805237523016,0.00026791018291143,0.0018344703408408715
66,8.9485880911507,0.0027768412519767207,0.0017380130652296334,0.00015899006235938718,0.0015790230028702463
french,8.947390406627859,0.002778662456025481,0.0015631631084220277,0.00011215301502752555,0.0014510100933945022
stock,8.940439669296378,0.002789255747253753,0.003703694447761591,0.0009065820074176409,0.0027971124403439497
rice,8.93674491752647,0.002794903428674777,1.830100942134242e-05,0.004469250647835477,-0.004450949638414135
ieading,8.931109595392419,0.0028035397766642506,0.0010269184311133054,0.0,0.0010269184311133054
revealed,8.926035027115422,0.0028113399357417345,0.0011540938073895425,2.1975923903460883e-05,0.0011321178834860816
confidentiaii,8.910796727507831,0.0028348955610852044,0.0010245828133273345,0.0,0.0010245828133273345
impotence,8.905880512559028,0.002842537816628529,0.0010240175362261732,0.0,0.0010240175362261732
wish,8.900893406913987,0.002850311650190321,0.006664201268257764,0.0024603452657622525,0.004203856002495511
vnbl,8.896227375852877,0.0028576045475638013,0.0010229075975454612,0.0,0.0010229075975454612
phar,8.890499914717921,0.0028665823490941723,0.001022249041591114,0.0,0.001022249041591114
mailman,8.888568750708922,0.0028696159041863866,0.0016415381147114024,0.0001346406184126459,0.0015068974962987565
shares,8.877768928949385,0.002886640929152307,0.0014847031264930905,9.469064853130776e-05,0.0013900124779617827
premier,8.868779570489352,0.0029008901216181354,0.0014607742733034157,8.913971827941316e-05,0.0013716345550240025
10am,8.860612155358423,0.0029138983726408694,0.0011556068802820955,2.3670662997226844e-05,0.0011319362172848685
sperm,8.858987855362308,0.0029164924518822744,0.0010186257163806265,0.0,0.0010186257163806265
pics,8.857694031981614,0.002918560423525631,0.0022955038069687145,0.0003392411649842968,0.0019562626419844177
form,8.851821014624505,0.0029279662518002137,0.005738987959756624,0.001946802593995637,0.003792185365760987
aiity,8.844210161129391,0.0029402011017337745,0.0010169265449154182,0.0,0.0010169265449154182
fork,8.826834320765366,0.0029683286722468403,0.00101492863294991,0.0,0.00101492863294991
friday,8.813660552557746,0.0029898360913121545,0.00017322114045061017,0.004744639292337868,-0.004571418151887258
fund,8.795679346159888,0.0030194478646301142,0.0023687780265412733,0.00036841728348361224,0.002000360743057661
opted,8.794890999143686,0.0030207529250734586,0.0013871842713168922,7.38778059263929e-05,0.0013133064653904993
going,8.762648023587321,0.003074623143415619,0.0020995811606437497,0.008263959033651522,-0.006164377873007772
handset,8.760971682473567,0.003077450448871308,0.0010373797757558445,4.858047222936235e-06,0.0010325217285329083
ov,8.754933117256327,0.003087656965459958,0.0010066612759867,0.0,0.0010066612759867
failure,8.751953684439151,0.003092705532951089,0.0018169228436098882,0.00018926959166759558,0.0016276532519422927
annuity,8.751713549513962,0.003093112800066911,0.001140871301673124,2.328006173067427e-05,0.0011175912399424498
texts,8.737584541426411,0.0031171716730389438,0.0026754247235072095,0.0004861580792661709,0.0021892666442410386
subscriber,8.70894344162782,0.0031665267972044633,0.001592084064288741,0.00012756806014227579,0.0014645160041464652
targeted,8.700229100826967,0.003181700587678451,0.0013510390117314668,6.821508856914296e-05,0.0012828239231623237
wat,8.689315573085743,0.00320080796040855,0.00012483398322519847,0.004579405434379417,-0.004454571451154218
internet,8.683757260219423,0.0032105842147863656,0.005683776318961883,0.001939374780869145,0.0037444015380927375
outstandinq,8.681106396530001,0.0032152573752659347,0.0009981725188605267,0.0,0.0009981725188605267
yeah,8.651858566351493,0.0032672790637898763,0.00012476793810892712,0.0045606810631947355,-0.0044359131250858086
promise,8.633240161877145,0.0033008395185548677,0.0026987231494864047,0.0005018892599995667,0.002196833889486838
xent,8.602982519210068,0.003356129351227371,0.0009891896653110347,0.0,0.0009891896653110347
packaqes,8.587513668290343,0.003384758331609343,0.000987411023144802,0.0,0.000987411023144802
think,8.56282139103101,0.003430972958193762,0.0019984386815791616,0.007986398901829433,-0.005987960220250272
presentable,8.53677324017358,0.0034804208830148627,0.0009815767782193376,0.0,0.0009815767782193376
miilion,8.508769155932228,0.003534390495828105,0.000978356807627024,0.0,0.000978356807627024
positive,8.503444269753386,0.0035447485348129243,0.002746080201787526,0.0005291596450742672,0.0022169205567132587
1618,8.503243887813559,0.0035451389224543583,0.0009777215002660178,0.0,0.0009777215002660178
delivered,8.495511769298979,0.0035602362090740958,0.002194911368114385,0.0003230257071319697,0.001871885660982415
enlargement,8.48564401485385,0.003579598412271205,0.0010102548132379422,5.612872592897644e-06,0.0010046419406450446
thesepowerful,8.476584958113381,0.003597468078719016,0.0009746561984722756,0.0,0.0009746561984722756
webslte,8.473745551191907,0.0036030876723272096,0.0009743297172808906,0.0,0.0009743297172808906
mail,8.47338507888411,0.003603801737009998,0.011512490960734229,0.005614192085871752,0.0058982988748624765
away,8.470085136489494,0.0036103453318129908,0.004880731097587361,0.001534791012189869,0.003345940085397492
org,8.465235889108438,0.00361998303850443,0.003077284031007253,0.0006687991001272473,0.0024084849308800057
euro,8.456688927764823,0.003637033561408664,0.0010837276479175241,1.9038034400323996e-05,0.0010646896135172
growing,8.449538935962735,0.0036513599648289002,0.0016463666406582576,0.00015160606907998366,0.001494760571578274
ioqos,8.394222159197067,0.0037641555196268983,0.0009651859444862675,0.0,0.0009651859444862675
dinner,8.376683715164958,0.0038006528986299546,0.0,0.004150983010488087,-0.004150983010488087
ldn,8.369801888082838,0.0038150720825653917,0.0009623780485320038,0.0,0.0009623780485320038
got,8.36894023025309,0.0038168813912317625,0.0024389626954390976,0.008606604599945228,-0.0061676419045061295
windows,8.367703042619075,0.0038194807636625196,0.0025740345848726987,0.00047018169584337084,0.002103852889029328
learn,8.359648559397177,0.003836447581763077,0.003464052350464269,0.0008481249088278701,0.002615927441636399
iisted,8.34773391298673,0.003861686563797853,0.0009598406246966459,0.0,0.0009598406246966459
guarantee,8.3199860257846,0.003921122164643573,0.0019920508557671247,0.0002629474872088662,0.0017291033685582584
0870,8.310545580073452,0.003941554969511573,0.0009555646291909223,0.0,0.0009555646291909223
08712300220,8.307039540555884,0.003949170963731448,0.0009551614971318715,0.0,0.0009551614971318715
paid,8.304302067364546,0.003955127847522997,0.0028792364132887672,0.000597305313148689,0.002281931100140078
finance,8.28126978835409,0.004005610742369501,0.0003254794796359699,0.004797182201089954,-0.004471702721453984
advertising,8.281147207338641,0.004005881166127637,0.001744601029841018,0.0001866617831309888,0.0015579392467100293
visible,8.277339890333252,0.004014289674593155,0.0012051121787543823,4.723060964759105e-05,0.0011578815691067914
presentation,8.158595442890533,0.004285754960207001,0.00042309532176339914,0.004933270254160986,-0.004510174932397587
know,8.156527460832296,0.004290644688395251,0.006213137135840632,0.014152191047029479,-0.007939053911188848
prescriptions,8.136034720661833,0.004339407685755639,0.0009354989905325782,0.0,0.0009354989905325782
lol,8.12540217938148,0.004364930012486295,0.0,0.004026462923380319,-0.004026462923380319
invisibie,8.12344126307907,0.004369653656439242,0.0009340509673541532,0.0,0.0009340509673541532
stocks,8.123040442944417,0.004370619830986768,0.001510344344155564,0.0001257870842264852,0.0013845572599290787
holder,8.122346854015467,0.00437229223680257,0.0012098764032855607,5.222812904192854e-05,0.0011576482742436322
mlm,8.117558631832253,0.004383855553185862,0.0013466098566922127,8.390773510967216e-05,0.0012627021215825406
classified,8.111947778461264,0.004397445108373215,0.0009327294214627185,0.0,0.0009327294214627185
shall,8.10511331326276,0.004414056222441706,0.0005981791689107771,0.0052507903359443435,-0.004652611167033567
hope,8.099949390989853,0.004426649455201996,0.001182014518659238,0.006331079908087356,-0.005149065389428118
girlfriend,8.089624377828693,0.004451938822002229,0.0009301626282429218,0.0,0.0009301626282429218
morning,8.076468035124243,0.004484376334561907,0.0006728484724805575,0.005379903355486343,-0.004707054883005785
university,8.055015227539808,0.004537786165466579,0.00026266576920694833,0.004555175407567806,-0.004292509638360857
ieader,8.0489762926008,0.004552937475949727,0.0009254888228815456,0.0,0.0009254888228815456
kevin,8.044262798845175,0.00456479912757652,6.068523143124568e-05,0.004120354547814144,-0.004059669316382899
pills,8.028705152088534,0.004604174259946857,0.0009231580029997158,0.0,0.0009231580029997158
severai,8.019318940367286,0.0046280971181052065,0.0009220787559350679,0.0,0.0009220787559350679
unsub,8.016218069840304,0.004636028168135838,0.0009749293773026802,8.772083605628427e-06,0.0009661572936970519
awaiting,8.013651192766673,0.0046426039022064046,0.0015681674585240758,0.0001456815913243062,0.0014224858671997697
doc,8.010932437370744,0.004649579072337209,0.00010401704212292181,0.004198018411747312,-0.00409400136962439
safety,8.008787184796667,0.004655090411128036,0.001381863737153793,9.599065703800107e-05,0.001285873080115792
sexy,7.988808698773605,0.004706737484243039,0.002304839478838498,0.0003907100902848607,0.0019141293885536373
themob,7.985378364107338,0.004715663896048887,0.0009181761945621866,0.0,0.0009181761945621866
attempts,7.973783552185701,0.004745963749767731,0.0011982712317800271,5.357666330641828e-05,0.0011446945684736088
presentabie,7.97293963988552,0.004748176809750281,0.0009167459629625752,0.0,0.0009167459629625752
exampies,7.9641597034187095,0.004771263606215436,0.0009157364267470057,0.0,0.0009157364267470057
oh,7.952950195700129,0.004800905229637315,0.0006818715019596224,0.00533447772483819,-0.004652606222878568
prices,7.931148462943156,0.0048590945764537515,0.00659651918372425,0.0025780668618704677,0.004018452321853782
lpplng,7.926299001899411,0.004872135295952921,0.0009113831208347029,0.0,0.0009113831208347029
thinks,7.898942527040043,0.004946370628724624,0.002019650323907092,0.00029301706528928983,0.0017266332586178023
rcpt,7.896784105512127,0.0049522766134848534,0.0009079894337716599,0.0,0.0009079894337716599
aging,7.873837474444611,0.005015510403173366,0.0012658914218664796,7.174099622942155e-05,0.001194150425637058
limited,7.872697508697563,0.005018673161874407,0.003020133319855629,0.0006904418304746233,0.0023296914893810054
qerman,7.869130063287829,0.005028583938476178,0.0009048097117727753,0.0,0.0009048097117727753
casino,7.868974343766245,0.0050290169993407715,0.0009047918068030635,0.0,0.0009047918068030635
82277,7.852250568333824,0.0050757482648372204,0.0009028688706834336,0.0,0.0009028688706834336
lunch,7.844328188357309,0.0050980400175017196,2.495761876691675e-05,0.003942646276977148,-0.003917688658210231
downioad,7.841678101847313,0.0051055189991970635,0.0009016532254624947,0.0,0.0009016532254624947
miilions,7.829436259511338,0.005140212902730816,0.0009002456317708791,0.0,0.0009002456317708791
iook,7.817294996696068,0.005174859111745806,0.0008988496029315933,0.0,0.0008988496029315933
554,7.804561088981915,0.00521145227297225,0.0009041403316084546,1.0762511744771289e-06,0.0009030640804339775
affiliate,7.783831292462647,0.005271588167965105,0.0011267234066412945,4.302941702672993e-05,0.0010836939896145645
08718720201,7.76919657054977,0.005314468168765223,0.0008933191411463458,0.0,0.0008933191411463458
high,7.735417239865325,0.00541480498650951,0.004554824721410975,0.0014530440167471557,0.0031017807046638196
millions,7.734991938456111,0.005416080522306991,0.00154299492197593,0.00014896776578290672,0.0013940271561930233
visibie,7.717835054530385,0.0054677925867064985,0.000887413482181256,0.0,0.000887413482181256
tncs,7.716700248660379,0.005471230670739544,0.0008872829997309852,0.0,0.0008872829997309852
llc,7.69031523006326,0.005551792975803183,0.001615633529403238,0.0001719980926363214,0.0014436354367669167
shippinq,7.6757665021703705,0.005596731483330979,0.0008825763484155884,0.0,0.0008825763484155884
anytime,7.675754453571988,0.005596768852692438,0.002456835642585516,0.0004689022650277854,0.0019879333775577306
th,7.669844047053019,0.005615131002257103,0.0014088729391840196,0.006504315016930522,-0.005095442077746502
acts,7.665626279569077,0.005628272102208444,0.0009734364424336354,1.5634139994631586e-05,0.0009578023024390037
patch,7.6562390252231305,0.005657632231468732,0.0010593818417870865,3.225640400261217e-05,0.0010271254377844743
miliions,7.654085806994011,0.005664388758815044,0.0008800834548688067,0.0,0.0008800834548688067
statlonery,7.625537806272487,0.005754750631125026,0.0008768009435750817,0.0,0.0008768009435750817
titles,7.624073126884239,0.005759426182083894,0.0013425827457831472,9.828517108777791e-05,0.0012442975746953693
refused,7.613878626174801,0.00579207660074563,0.0009492044340359287,1.236931317021556e-05,0.0009368351208657131
agents,7.602862215060128,0.0058275717047572536,0.001162312405293504,5.547492506619054e-05,0.0011068374802273135
card,7.576638742948245,0.00591295978061159,0.003904338458657079,0.0011356962706367201,0.002768642188020359
08,7.573650502129956,0.005922770672586037,0.0005482893578180075,0.0048858227428112055,-0.004337533384993198
invoked,7.556952341325408,0.005977900028307622,0.0008988662517035893,4.861691243550392e-06,0.000894004560460039
returned,7.554757497116155,0.005985185185716232,0.0022933254951897153,0.00041264769172601456,0.0018806778034637008
china,7.521684264260643,0.006096065625966361,0.001834552285332599,0.00024889113680621794,0.0015856611485263812
potency,7.510459275379835,0.006134172825185152,0.0008635689634793418,0.0,0.0008635689634793418
unique,7.498355685724851,0.006175535207904157,0.002100486266054256,0.00034345212033227323,0.0017570341457219826
ty,7.494537479495705,0.006188642383480012,0.001047495659956,3.369268918564704e-05,0.001013802970770353
400,7.4779604115547045,0.006245878345789775,0.0016784818820032483,0.00020023565875534983,0.0014782462232478986
websites,7.476519677841519,0.0062508782431581955,0.0012239265704500429,7.333371590145145e-05,0.0011505928545485914
irish,7.435870939253168,0.006393641400834881,0.0008549926341558203,0.0,0.0008549926341558203
gains,7.431217318419608,0.006410196417813585,0.0012000039782686382,6.895413472578945e-05,0.0011310498435428487
uniimited,7.422614198416045,0.006440916896262473,0.0008534683452243356,0.0,0.0008534683452243356
cust,7.416115075534622,0.006464223937729439,0.0011224906280313408,5.160107102306262e-05,0.0010708895570082783
huge,7.404359928836461,0.006506598990778528,0.0018865136327543073,0.00027236582321754914,0.0016141478095367582
legal,7.400200249210782,0.006521661682836042,0.003078847489838381,0.0007564248654926664,0.0023224226243457142
incredible,7.398040018082796,0.0065294981758676944,0.0010178213860358148,3.00014059807422e-05,0.0009878199800550725
homeowners,7.397946117215769,0.006529839030283697,0.0008506319555267066,0.0,0.0008506319555267066
muscle,7.393245600598438,0.006546924855895542,0.0008500914798894375,0.0,0.0008500914798894375
nowadays,7.39133101874238,0.006553897212121555,0.0012969841753414002,9.410007929635493e-05,0.0012028840960450452
shlppln,7.3895354076573145,0.006560443200545581,0.0008496648738251482,0.0,0.0008496648738251482
artists,7.3888486400767555,0.006562948610030064,0.000849585907793119,0.0,0.000849585907793119
lnternet,7.350299295396196,0.006705159265725454,0.0008451534201904332,0.0,0.0008451534201904332
freedom,7.348490524121827,0.0067119086960478564,0.0012853586463166258,9.250292956575494e-05,0.001192855716750871
encoding,7.348368076818111,0.006712365858848205,0.0011665296959914864,6.346705648019167e-05,0.0011030626395112948
promotional,7.34650826202784,0.006719313476135994,0.0012118664757346824,7.428043451947906e-05,0.0011375860412152032
hg,7.3463428541955205,0.006719931737423997,0.0009823902347014142,2.423727007382537e-05,0.0009581529646275888
deletion,7.324393918156259,0.006802489984438399,0.0008421747634996273,0.0,0.0008421747634996273
80062,7.308653747216998,0.006862331921207046,0.0008403649243666778,0.0,0.0008403649243666778
protect,7.296122066305111,0.00691035992132563,0.0014380794163927856,0.00013555958435116378,0.0013025198320416218
tabs,7.2879629502518295,0.00694181436943889,0.0009046371107131561,1.1145949935515695e-05,0.0008934911607776404
make,7.279711282957209,0.0069737743818089355,0.011522182016080098,0.005945984873204893,0.005576197142875205
licensed,7.272798524415585,0.007000664277150005,0.0011760705187445434,6.787473646602058e-05,0.0011081957822785227
40gb,7.262944043323144,0.007039180403352967,0.0008351091230680858,0.0,0.0008351091230680858
box,7.244726524767648,0.007110954399037429,0.0046061903926164615,0.001543685572733,0.0030625048198834612
gaps,7.235994467455473,0.007145621913306462,0.001321965282177821,0.00010576665855786035,0.0012161986236199607
123,7.22195799641485,0.007201711023040766,0.0008429268319948941,2.0070221570711468e-06,0.000840919809837823
premium,7.208110903200014,0.007257484254865377,0.001804364768825895,0.00025413502494791196,0.001550229743877983
gibner,7.2029514952658875,0.007278377979795128,0.0,0.0035693515833825013,-0.0035693515833825013
abuse,7.191269067038575,0.007325915036993086,0.0011074285329849465,5.427906364514432e-05,0.0010531494693398022
enqines,7.1864722351846515,0.007345525639543976,0.0008263162280308903,0.0,0.0008263162280308903
cards,7.177755746747315,0.007381298173073496,0.0016603458581052298,0.00020787212112353482,0.001452473736981695
siratu,7.17518468426383,0.007391883800065951,0.0008250183608444093,0.0,0.0008250183608444093
inexpensive,7.1750291500616346,0.007392524665890755,0.0009158142028560427,1.548282872937179e-05,0.0009003313741266708
140,7.167745835322825,0.0074225986428037545,0.0015386023660847988,0.00017018910631460074,0.0013684132597701982
alert,7.164849581989886,0.0074345924610936046,0.0015726333558812285,0.00018075144812900644,0.0013918819077522221
62,7.156144517252597,0.00747076081689903,0.0013993782795086805,0.00012981457699861435,0.0012695637025100662
suqgestions,7.15347436235279,0.007481890951081514,0.0008225220607511541,0.0,0.0008225220607511541
sponsored,7.123405758229468,0.0076084037860088116,0.0017830471725942363,0.0002511098323998209,0.0015319373401944153
eiements,7.118313512060299,0.0076300448384592,0.0008184791896125446,0.0,0.0008184791896125446
word,7.111515375436832,0.007659033712844123,0.003675071606175019,0.0010712111463148403,0.0026038604598601785
costa,7.109619643633107,0.00766713762519806,0.0008174795496876056,0.0,0.0008174795496876056
hottest,7.100178477549421,0.007707627651577596,0.0008609827147172141,7.336086262937872e-06,0.0008536466284542761
confidenti,7.0992346917461635,0.007711687236349458,0.0008162854653036867,0.0,0.0008162854653036867
cds,7.056982676428948,0.007895687290501005,0.0018637304604163833,0.00028251508791237454,0.0015812153725040087
ready,7.034941308907371,0.00799344931842447,0.006053038361771589,0.0024075848783642194,0.00364545348340737
7pm,7.031622684149323,0.00800827557412817,0.0011429863759901677,6.703034863772084e-05,0.001075956027352447
publisher,7.0155149140566415,0.008080639073542797,0.0010529258532091643,4.684339185472933e-05,0.0010060824613544348
santa,7.011571487737601,0.008098456443495152,0.0008213990980849538,2.439902981116036e-06,0.0008189591951038378
phones,7.005758389186062,0.008124794762541744,0.001603622489827701,0.00019746098366594394,0.001406161506161757
zimin,6.995310880420051,0.00817235139451358,0.0,0.003466457324291402,-0.003466457324291402
hgh,6.96634680702944,0.008305689292130273,0.0008010057269207129,0.0,0.0008010057269207129
uk,6.960494847697028,0.008332898295403854,0.005357145287315839,0.0020083224510457397,0.0033488228362700996
goto,6.953127333611135,0.008367283683676697,0.0012636605559740405,9.98738867072332e-05,0.0011637866692668073
piils,6.949647292088874,0.008383576052999966,0.0007990855803252699,0.0,0.0007990855803252699
invest,6.93975859394101,0.008430048962532556,0.001351330001248867,0.00012427487425008274,0.0012270551269987844
fantasies,6.937406570690243,0.00844114127935578,0.0007976781155214721,0.0,0.0007976781155214721
sonyericsson,6.930269066850641,0.008474893794499182,0.0007968574297862065,0.0,0.0007968574297862065
vary,6.90885290868228,0.00857699987096082,0.0009055222024166569,1.9294568108132852e-05,0.000886227634308524
debt,6.90830076093463,0.008579648936346974,0.001982262765533562,0.00033382154721236195,0.0016484412183212001
transfer,6.8983975842620895,0.008627304328361458,0.002733348190306843,0.0006434515472621334,0.0020898966430447094
maintainer,6.893262498407118,0.008652121609138707,0.0007926023339550557,0.0,0.0007926023339550557
listmaster,6.893262498407118,0.008652121609138707,0.0007926023339550557,0.0,0.0007926023339550557
painter,6.888273918352008,0.008676300815345291,0.0007920287361563764,0.0,0.0007920287361563764
voda,6.8863929564387005,0.008685435616146991,0.0007918124590592962,0.0,0.0007918124590592962
quality,6.885412243942666,0.008690202302670839,0.0030065611027584632,0.0007693245441003332,0.0022372365586581303
exim,6.872068499781818,0.008755325379516652,0.0007901654018376244,0.0,0.0007901654018376244
items,6.870776821013145,0.00876165577428323,0.0026795447357710017,0.0006218474649090186,0.002057697270861983
135,6.848523585909919,0.00887145547533352,0.0010087201253654147,4.1565796543935993e-05,0.0009671543288214787
monday,6.847507979862337,0.008876500057972015,0.00028531991948209314,0.003999667054932944,-0.003714347135450851
fertility,6.81754804153541,0.009026641704552656,0.0007838965208158456,0.0,0.0007838965208158456
later,6.815535693638087,0.009036819127951966,0.0009780785160079686,0.005297634866841552,-0.004319556350833584
smtp,6.809102374484867,0.009069434448044407,0.0017181743363731705,0.00024474137664590834,0.001473432959727262
rcvd,6.80630262595903,0.009083666090986455,0.0007826034984430297,0.0,0.0007826034984430297
ref,6.8028358285993855,0.00910132016101032,0.001243928285669351,9.972740495639626e-05,0.0011442008807129548
latest,6.799978268357951,0.009115898208209017,0.00417291279465248,0.0013674583840402993,0.0028054544106121807
enhancement,6.782293746857619,0.009206650508440248,0.0012195324513803573,9.397417733282234e-05,0.001125558274047535
promo,6.773157949199444,0.009253894935298445,0.0007787924513279804,0.0,0.0007787924513279804
children,6.768531404096995,0.009277915064099532,0.0015732704092338574,0.0001984663828849764,0.001374804026348881
pri,6.758924856707841,0.009327994564793793,0.0007771558993570013,0.0,0.0007771558993570013
unsatisfied,6.758924856707841,0.009327994564793793,0.0007771558993570013,0.0,0.0007771558993570013
chanqes,6.731335942523318,0.009473362202956357,0.0007739836659219636,0.0,0.0007739836659219636
processed,6.7005559998375395,0.0096382851114447,0.001503431269430772,0.00017924412689315682,0.001324187142537615
sport,6.700107033447885,0.009640712376756741,0.0011210357389176359,7.159134267960873e-05,0.0010494443962380273
pornstars,6.700081946984726,0.009640848021199445,0.0007703900134511586,0.0,0.0007703900134511586
isguite,6.687846862579023,0.00970723766822001,0.0007689831968010832,0.0,0.0007689831968010832
artist,6.6710076652992845,0.009799376858203333,0.000931006970149015,2.9709264179722067e-05,0.0009012977059692929
just,6.67068923094228,0.009801127845975203,0.017692643115884036,0.010697499520670247,0.0069951435952137885
matches,6.6662766200544095,0.00982542467670994,0.0010895827709728593,6.49775607098493e-05,0.00102460521026301
hardcore,6.662147577996208,0.00984821601367496,0.001054727374972649,5.687376785812171e-05,0.0009978536071145272
fancy,6.641758211915718,0.009961557410944472,0.0016751521653545157,0.0002384542309748965,0.0014366979343796193
immediately,6.633613473900599,0.010007205655617683,0.0035583580717754365,0.0010652193963627797,0.002493138675412657
membership,6.616771438200352,0.010102280340748337,0.002542208252582566,0.0005819959979876054,0.001960212254594961
did,6.60389796373841,0.010175576159880776,0.0017062537421497104,0.00643388169158295,-0.00472762794943324
quicken,6.595519605740292,0.010223571433829643,0.0007583672077429338,0.0,0.0007583672077429338
xara,6.595519605740292,0.010223571433829643,0.0007583672077429338,0.0,0.0007583672077429338
framemaker,6.595519605740292,0.010223571433829643,0.0007583672077429338,0.0,0.0007583672077429338
quickbooks,6.595519605740292,0.010223571433829643,0.0007583672077429338,0.0,0.0007583672077429338
ees,6.574436524477861,0.010345374977724465,0.0,0.003257897187550971,-0.003257897187550971
ordering,6.5630404493494545,0.010411832133685206,0.001437194839900541,0.00016453498612727625,0.0012726598537732647
wharton,6.540818868301859,0.0105426810203315,0.0,0.0032412382895450234,-0.0032412382895450234
220,6.528715037196147,0.010614661074127157,0.0007860016883121653,5.781215700603467e-06,0.0007802204726115618
ec2a,6.513104641700095,0.010708239085650547,0.0007488909556973779,0.0,0.0007488909556973779
heaven,6.502397998394551,0.010772909909928172,0.0011054186809001845,7.379273480919671e-05,0.0010316259460909877
subscribers,6.502153996033375,0.010774388405753517,0.0009560924306601501,3.911715298354534e-05,0.0009169752776766048
verified,6.490040207850717,0.0108480523790349,0.0009980171885740595,4.866499250281036e-05,0.0009493521960712492
ignorance,6.487058963723315,0.01086626041941718,0.0007905450091725693,7.371467257882464e-06,0.0007831735419146868
downline,6.487038452688142,0.01086638579972647,0.0007458938085188159,0.0,0.0007458938085188159
grants,6.485875740833465,0.010873495677546318,0.0010357363393519719,5.7447743366853174e-05,0.0009782885959851188
iove,6.470361896200693,0.010968819384685151,0.0007439763017363105,0.0,0.0007439763017363105
lon,6.4683048018407865,0.010981523272596381,6.0800284908257354e-05,0.003339339697648085,-0.0032785394127398276
television,6.467989823321055,0.010983469800841297,0.0009117665719251116,3.0658972160779073e-05,0.0008811075997643325
charged,6.443731623092345,0.011134451010451112,0.0019690654009601027,0.0003569843513288368,0.001612081049631266
hello,6.439685831967286,0.011159838152124279,0.007752428579278887,0.003601247720662384,0.0041511808586165025
outstanding,6.4099216605955,0.01134844222567776,0.0020974612950625682,0.00040989733713551796,0.0016875639579270502
qualifies,6.4054594743513285,0.011376998055851151,0.0007365136799300137,0.0,0.0007365136799300137
oney,6.390136815168267,0.011475618328197703,0.0007347518472080335,0.0,0.0007347518472080335
pharmon,6.388016416944177,0.01148933466429833,0.000734508039202504,0.0,0.000734508039202504
schedule,6.379451198910632,0.011544912468037015,0.0004725488179733147,0.00413618742192444,-0.0036636386039511255
clear,6.371120700378983,0.011599231985699825,0.002667521823833565,0.0006589256601431659,0.0020085961636903994
ity,6.365695290779771,0.011634749708802803,0.0007319415075060101,0.0,0.0007319415075060101
confidentiai,6.365695290779771,0.011634749708802803,0.0007319415075060101,0.0,0.0007319415075060101
filthy,6.345232244213784,0.011769719925092546,0.0007295886218481986,0.0,0.0007295886218481986
dragstore,6.340681168965315,0.011799955817443175,0.0007290653293049687,0.0,0.0007290653293049687
drags,6.340681168965315,0.011799955817443175,0.0007290653293049687,0.0,0.0007290653293049687
enhancers,6.340681168965315,0.011799955817443175,0.0007290653293049687,0.0,0.0007290653293049687
pil,6.340681168965315,0.011799955817443175,0.0007290653293049687,0.0,0.0007290653293049687
softtabs,6.340681168965315,0.011799955817443175,0.0007290653293049687,0.0,0.0007290653293049687
availabie,6.333824611907241,0.01184565926446919,0.0007282769474424793,0.0,0.0007282769474424793
deiivery,6.327474115522534,0.011888151621315367,0.000727546753538293,0.0,0.000727546753538293
shlppl,6.32317902290318,0.011916979588991055,0.0007270528944352282,0.0,0.0007270528944352282
300,6.317762142829905,0.011953439198708605,0.0015103849338561983,0.00019891852013597798,0.0013114664137202203
unconditionally,6.31613722055305,0.011964398447136232,0.0009455630910324173,4.1647931102099586e-05,0.0009039151599303177
jm,6.30901723920927,0.012012540783152217,0.0007254245417051016,0.0,0.0007254245417051016
hlpplng,6.302206395996104,0.012058779036103003,0.0007246414161200532,0.0,0.0007246414161200532
